customer_id,age,marital_status,employment_status,city,household_dependents,monthly_income,credit_history_type,outstanding_liabilities,Total_Credits,Total_Debits
83576,45,Single,Salaried,Karachi,2,1315311,Thick File,63385068.9036196,10814059.2477622,3271007.0146283098
32403,65,Married,Pensioner,Karachi,5,132644,No Credit History,0.0,486459.8,345807.54
58132,52,Single,Self-Employed,Karachi,1,739007,Thick File,17769936.30628315,1645437.4619813017,1589141.2186626089
40746,40,Married,Salaried,Lahore,3,2031557,Thin File,93092682.55690716,17745302.93,4810200.27
56882,37,Married,Salaried,Karachi,5,2922985,Thin File,54319385.952893466,25130176.10531313,7286831.538330814
45549,40,Single,Salaried,Karachi,1,721938,Thin File,8360545.20756726,6226941.47,1854433.22
72950,40,Single,Salaried,Islamabad,1,1434801,Thick File,78724988.38373995,12205821.291845756,4988412.997305563
62551,27,Single,Salaried,Karachi,1,61857,No Credit History,0.0,557873.4393631896,178696.5776421303
79550,41,Married,Self-Employed,Lahore,3,711184,Thin File,25283199.63827856,2286296.511634121,2896695.936011878
47181,31,Married,Salaried,Faisalabad,1,107078,No Credit History,0.0,996202.85,286485.08
56946,41,Single,Self-Employed,Karachi,4,213618,Thin File,1655844.6719112853,569331.7443670718,626380.2707371782
5176,31,Married,Salaried,Lahore,1,642462,Thin File,25140702.666409872,6460098.300000001,1942441.82
11756,51,Married,Self-Employed,Karachi,5,627703,Thin File,20418621.558509897,2293350.68,1769236.07
19591,32,Single,Salaried,Islamabad,1,397253,Thin File,6318308.149716132,3236454.2,1032516.67
38451,58,Married,Salaried,Karachi,1,125916,No Credit History,0.0,1161660.15,375701.5
67216,24,Single,Salaried,Rawalpindi,1,89498,No Credit History,0.0,740711.6523585559,287470.596228286
45304,57,Married,Salaried,Lahore,4,1082207,Thick File,38824015.21447698,8305908.86,2572752.69
18930,25,Married,Salaried,Lahore,5,115234,No Credit History,0.0,1020819.14,287798.27
49807,41,Married,Salaried,Lahore,3,117133,No Credit History,0.0,1140304.98,321019.9
54114,44,Single,Self-Employed,Lahore,2,782943,Thick File,30565673.528634336,2887515.956511457,2072299.3552381129
42168,40,Single,Salaried,Islamabad,1,1458590,Thick File,78094962.3015743,12397244.02,4329320.76
63525,63,Married,Salaried,Lahore,4,168997,No Credit History,0.0,1437120.3231772063,541516.8856600951
79988,41,Single,Self-Employed,Islamabad,3,576167,Thick File,26677289.858059097,1179905.702443311,1323739.1139371598
10648,26,Single,Salaried,Lahore,1,176788,No Credit History,0.0,1567167.12,588254.55
16093,46,Married,Salaried,Karachi,5,752721,Thick File,40884231.042497694,6336942.73,2357786.0
23511,65,Married,Self-Employed,Karachi,3,111031,No Credit History,0.0,314997.73,459219.06
71319,57,Married,Salaried,Karachi,1,1083242,Thick File,56604002.79571004,9721147.941398062,2652486.2161682546
32317,29,Single,Self-Employed,Islamabad,1,155874,No Credit History,0.0,631144.87,448574.92
62491,40,Single,Salaried,Faisalabad,1,199079,No Credit History,0.0,1812670.446032807,585355.1287932176
71567,31,Married,Salaried,Karachi,3,1915439,Thick File,90598629.67632727,19046726.70213602,5699467.683041664
15741,50,Married,Salaried,Faisalabad,2,423540,No Credit History,0.0,3939080.24,1485324.72
22524,33,Single,Self-Employed,Karachi,6,469744,Thin File,7940794.913995276,1939525.26,1325549.29
16901,36,Single,Self-Employed,Faisalabad,1,495881,Thin File,5307614.062734683,1547057.94,1123543.36
60063,35,Single,Salaried,Karachi,5,814435,Thick File,28452964.721561432,7899197.93377606,1893163.3370607668
24648,47,Single,Self-Employed,Islamabad,6,326125,Thin File,2598670.5040455507,948526.57,722060.88
11128,37,Single,Salaried,Karachi,3,2020545,Thick File,86901091.73529944,18716894.48,6826341.55
46056,50,Married,Self-Employed,Lahore,5,153305,No Credit History,0.0,630883.8,374284.09
30371,24,Single,Self-Employed,Islamabad,1,120029,No Credit History,0.0,330054.13,401090.48
14408,55,Single,Salaried,Karachi,2,268444,No Credit History,0.0,2483904.65,711122.89
36023,35,Married,Salaried,Lahore,1,366367,Thin File,1538881.717755166,3203994.27,1087327.42
27799,51,Single,Salaried,Karachi,5,428934,Thin File,6129097.77532778,4063496.2,1172746.54
35526,33,Single,Salaried,Karachi,1,2243522,Thin File,70726563.01504803,20468624.98,5253019.55
38521,32,Single,Self-Employed,Lahore,1,335588,No Credit History,0.0,844838.0499999999,755102.46
50555,50,Married,Pensioner,Karachi,3,307230,Thin File,4051536.4061208377,862890.2947789775,989145.121214975
33707,38,Single,Salaried,Islamabad,1,2192194,Thin File,108084749.93670753,19311411.38,7730276.46
66749,23,Single,Salaried,Islamabad,2,138699,No Credit History,0.0,1304280.020427533,308667.0262190129
76290,35,Single,Salaried,Karachi,1,748740,Thick File,41485392.142645314,6505450.711093212,2849952.598029399
8458,30,Single,Self-Employed,Rawalpindi,1,326597,No Credit History,0.0,968105.57,1077409.53
37358,29,Single,Salaried,Karachi,1,65341,No Credit History,0.0,610236.22,232658.08
19624,60,Married,Salaried,Lahore,3,159593,No Credit History,0.0,1483743.05,567736.89
36230,32,Single,Salaried,Faisalabad,1,116483,No Credit History,0.0,992608.12,372741.67
36706,56,Single,Salaried,Karachi,1,513824,Thick File,20429351.31913596,4939777.5600000005,1415420.6
34595,23,Single,Self-Employed,Faisalabad,3,128978,No Credit History,0.0,419881.75,372548.24
27337,27,Single,Salaried,Islamabad,1,1040640,Thick File,35697695.13656054,9027870.19,2726961.89
45435,27,Single,Salaried,Faisalabad,3,277813,Thin File,3321991.9995631045,2306456.07,967725.76
49155,27,Single,Salaried,Karachi,1,161916,No Credit History,0.0,1261549.34,388926.82
40069,42,Married,Salaried,Karachi,6,235849,No Credit History,0.0,1969338.04,816372.66
33534,63,Married,Salaried,Rawalpindi,3,99652,No Credit History,0.0,816554.54,209384.09
16606,27,Single,Salaried,Karachi,1,1540050,Thin File,85414746.51434886,13581333.69,3622243.28
66788,43,Single,Salaried,Rawalpindi,1,182366,No Credit History,0.0,1645851.6001030656,588460.4184489963
66213,24,Single,Salaried,Lahore,1,180578,No Credit History,0.0,1510727.6645779037,554405.9080374306
2957,65,Married,Pensioner,Karachi,6,69996,No Credit History,0.0,281923.26,232647.11
35481,27,Single,Salaried,Islamabad,1,242644,Thin File,3835509.260305624,2263091.27,721491.5
6378,47,Single,Self-Employed,Faisalabad,1,111009,No Credit History,0.0,291296.65,324168.72
23071,36,Single,Salaried,Faisalabad,3,355842,Thin File,5550780.849440431,3177609.36,956646.84
15020,25,Single,Salaried,Karachi,1,133081,No Credit History,0.0,1252863.82,413649.65
5426,35,Single,Salaried,Karachi,1,193650,No Credit History,0.0,1641529.71,646034.6
80339,50,Single,Salaried,Islamabad,1,2265875,Thick File,131169718.6966267,20791556.87600652,8001762.571724774
42898,22,Single,Salaried,Karachi,1,156341,No Credit History,0.0,1344676.6,712094.81
51422,28,Married,Self-Employed,Karachi,4,233494,Thin File,1274881.5437736106,595018.6949249428,760374.889339408
54132,37,Single,Salaried,Karachi,1,2366591,Thin File,65508794.37938462,19916960.74374892,8848050.445624111
49448,61,Married,Salaried,Lahore,3,108071,No Credit History,0.0,981826.17,419848.18000000005
237,65,Married,Pensioner,Karachi,5,155864,No Credit History,0.0,494432.52,392908.75
78693,53,Single,Self-Employed,Lahore,2,792270,Thin File,32725572.61044472,2437187.4779461403,2373447.7319768886
54935,48,Married,Self-Employed,Faisalabad,2,433046,Thin File,4453551.358083618,1451563.2570056152,1282233.1505184278
33445,62,Single,Salaried,Islamabad,3,76513,No Credit History,0.0,702559.79,237277.17
39940,64,Married,Pensioner,Karachi,3,155906,No Credit History,0.0,432379.88,433621.11
12522,25,Single,Salaried,Karachi,1,134225,No Credit History,0.0,1107931.35,363232.8000000001
38219,49,Single,Salaried,Lahore,1,711038,Thick File,4455027.149811266,6149489.34,2307811.97
39271,42,Single,Salaried,Islamabad,1,382467,Thin File,2400761.415226829,3153429.84,1176815.17
65549,52,Married,Salaried,Lahore,5,198600,No Credit History,0.0,1842411.742819941,592467.1620894382
74244,41,Married,Salaried,Karachi,1,2166848,Thick File,114586502.1653085,20378095.252738368,5444285.774784467
64257,25,Single,Salaried,Rawalpindi,1,131835,No Credit History,0.0,1138413.786428062,328633.6487104766
6814,65,Married,Pensioner,Lahore,5,100624,No Credit History,0.0,398471.41,309575.79000000004
20776,62,Married,Pensioner,Karachi,6,129217,No Credit History,0.0,293896.38,355377.15
68224,50,Single,Salaried,Islamabad,1,2080020,Thick File,106922523.16518147,18192781.14643516,6217907.726098022
5510,38,Single,Self-Employed,Lahore,2,512774,Thick File,8445447.325002395,1560550.51,1767412.02
58331,35,Single,Salaried,Islamabad,1,1978606,Thick File,55447547.58829092,18245647.196257114,5089902.507237091
67708,39,Single,Salaried,Rawalpindi,1,145256,No Credit History,0.0,1297633.7521509354,446131.57194888
77376,40,Single,Self-Employed,Lahore,4,777947,Thin File,35477756.46437981,2195558.9040639023,2801120.816822442
9522,60,Married,Self-Employed,Lahore,4,731540,Thin File,15197468.174299031,2071973.91,1899646.55
15239,44,Married,Salaried,Faisalabad,1,515844,Thin File,18182725.43079818,4370427.84,1430121.25
40214,47,Single,Salaried,Karachi,1,761162,Thick File,41860263.02764476,6881378.26,1719889.19
69620,45,Single,Salaried,Karachi,1,532367,Thick File,28296319.32896377,4554133.205500309,1551436.0140632612
68324,43,Single,Salaried,Lahore,2,907530,Thick File,52915290.59710623,8231743.555833129,2640509.005052517
10276,22,Single,Salaried,Islamabad,1,68179,No Credit History,0.0,652319.19,224750.99
55835,36,Single,Self-Employed,Lahore,1,207236,Thin File,3458451.624602808,662616.03298986,512841.0422958173
4041,47,Married,Salaried,Faisalabad,2,147645,No Credit History,0.0,1216948.22,405191.78
79960,53,Married,Salaried,Karachi,5,606806,Thin File,32654243.32967563,5210742.481969564,1262424.0803471273
14056,59,Married,Pensioner,Karachi,3,573468,Thin File,29901639.046413343,1576990.42,1370016.1
49583,65,Married,Pensioner,Karachi,5,136804,No Credit History,0.0,387841.57,367309.26
12811,32,Single,Salaried,Islamabad,1,296006,Thin File,3191142.1880586664,2846632.87,725340.4400000001
47923,65,Married,Salaried,Karachi,6,125964,No Credit History,0.0,1172322.91,530345.25
82456,36,Married,Salaried,Karachi,1,629067,Thin File,36041470.77966651,5544429.880378299,2423136.3744930206
66317,50,Married,Salaried,Karachi,4,195720,No Credit History,0.0,1694545.9076363577,660579.7438135301
69732,58,Married,Salaried,Faisalabad,5,773905,Thick File,38506431.59910677,6861797.5190529805,2262748.158488064
25309,64,Married,Salaried,Rawalpindi,5,122108,No Credit History,0.0,1105946.24,360375.8
16529,60,Married,Salaried,Karachi,5,455223,Thin File,2386421.038124759,4020817.76,1509367.25
19010,35,Single,Self-Employed,Rawalpindi,3,176105,No Credit History,0.0,388887.47,445472.61
29381,28,Single,Salaried,Islamabad,1,178839,No Credit History,0.0,1497176.93,660625.72
57562,47,Single,Self-Employed,Lahore,1,352524,Thin File,3935861.228049537,697802.0087389764,936545.4416460808
53975,37,Single,Salaried,Islamabad,1,680107,Thick File,21314048.60666121,6563325.229980622,2030515.4737516795
30137,58,Married,Salaried,Karachi,3,2449830,Thin File,61945936.79113143,23059872.85,6976156.55
58138,50,Married,Self-Employed,Lahore,4,570249,Thick File,7157377.082714481,1658791.327148188,1610229.8932616783
44008,43,Single,Salaried,Lahore,3,547733,Thick File,30055824.66926129,5548258.6,1459889.5
12227,26,Single,Salaried,Karachi,1,2906142,Thin File,99485510.01252472,26525431.06,9617907.94
28969,38,Single,Self-Employed,Faisalabad,1,282275,Thin File,3636462.17942782,744235.26,964741.56
42347,60,Married,Self-Employed,Karachi,3,786674,Thick File,14579131.418603713,1492578.86,2572118.5
83331,34,Married,Salaried,Karachi,1,1883796,Thick File,85474953.16972956,17888883.239242423,7400098.705195398
54158,35,Married,Self-Employed,Faisalabad,1,709269,Thick File,19658909.09726794,2722357.3915838283,2704730.680925549
63422,45,Single,Salaried,Lahore,3,86361,No Credit History,0.0,828687.5123161401,260152.02912181657
14917,41,Married,Salaried,Lahore,5,186923,No Credit History,0.0,1817431.63,495081.12
55413,42,Single,Self-Employed,Lahore,1,208452,Thin File,2650540.0123156263,769467.6819283881,594212.3491215507
13651,65,Married,Pensioner,Karachi,4,199829,No Credit History,0.0,668003.1900000001,586481.1
43732,62,Married,Salaried,Karachi,5,56736,No Credit History,0.0,529814.67,131955.76
35507,52,Married,Salaried,Lahore,3,303522,Thin File,4071162.11504162,2921085.89,871583.67
82747,36,Single,Self-Employed,Karachi,3,510919,Thick File,28116245.989325337,1547518.2724782196,1521840.3328794758
20052,43,Married,Self-Employed,Karachi,6,364319,No Credit History,0.0,758319.53,1209673.21
57063,58,Married,Self-Employed,Faisalabad,3,295739,Thin File,3662017.611329725,961312.5668834288,955938.0985508908
11767,29,Single,Self-Employed,Karachi,3,99744,No Credit History,0.0,250137.67,280022.07
31568,30,Married,Salaried,Karachi,3,662592,Thin File,32710557.434244063,5958160.67,1518667.17
79836,44,Single,Salaried,Rawalpindi,2,666022,Thick File,30777409.4559342,6231815.559754624,1803542.236920796
40506,26,Single,Self-Employed,Rawalpindi,1,292595,Thin File,1748427.8536428595,902559.25,680949.21
16908,27,Single,Self-Employed,Karachi,1,151261,No Credit History,0.0,529614.05,397950.1
46368,62,Single,Self-Employed,Lahore,2,147487,No Credit History,0.0,200981.21,461654.48
79397,27,Single,Salaried,Karachi,2,2353011,Thin File,129341312.93982638,19138459.798386823,7093975.5524961
42702,55,Married,Salaried,Islamabad,6,2005082,Thin File,18218053.914058544,18925530.44,5182808.49
13363,65,Married,Salaried,Rawalpindi,6,155578,No Credit History,0.0,1339910.98,529044.95
15145,61,Married,Salaried,Karachi,3,157309,No Credit History,0.0,1333819.59,339087.83
41788,62,Married,Salaried,Karachi,3,110187,No Credit History,0.0,950757.24,205055.18
61154,32,Married,Salaried,Karachi,1,452348,No Credit History,0.0,3931497.71339888,1274700.0033109568
30300,53,Married,Pensioner,Karachi,3,361403,No Credit History,0.0,1174667.35,1055731.16
26983,50,Single,Self-Employed,Lahore,1,780226,Thick File,38770226.22387733,2988225.61,2596332.22
71796,57,Married,Salaried,Lahore,3,780839,Thin File,39280424.84837049,6769631.821779684,1978926.979340144
60411,49,Married,Self-Employed,Lahore,3,350548,Thin File,3800622.62934865,1118105.445764043,992602.096006495
67384,50,Married,Salaried,Faisalabad,4,164549,No Credit History,0.0,1320806.113025752,489410.1813660738
74700,34,Married,Salaried,Lahore,1,2549289,Thin File,121853948.95010078,25418630.32365721,6371213.126902008
26710,41,Single,Salaried,Islamabad,1,513353,Thin File,6898540.051564993,4660598.78,2188175.45
39146,60,Married,Salaried,Lahore,3,1767844,Thin File,41274391.29905953,14247611.34,5406346.94
47418,60,Married,Salaried,Faisalabad,4,225646,No Credit History,0.0,2017521.2,453787.69
37494,28,Single,Salaried,Islamabad,1,87916,No Credit History,0.0,709442.95,270003.55000000005
17343,45,Single,Pensioner,Karachi,3,425144,No Credit History,0.0,1007549.88,990785.44
33824,55,Married,Self-Employed,Rawalpindi,1,383051,No Credit History,0.0,1175587.64,1253342.01
26597,30,Single,Self-Employed,Karachi,1,473880,No Credit History,0.0,1386419.51,1433181.14
56442,49,Married,Self-Employed,Lahore,4,674204,Thick File,6740769.713749069,2484037.7509808573,2051659.8589561328
66230,64,Married,Salaried,Karachi,3,168101,No Credit History,0.0,1604699.3563100009,398583.3556612592
46743,26,Single,Salaried,Faisalabad,1,66454,No Credit History,0.0,570982.56,212182.25
15616,26,Single,Self-Employed,Karachi,2,206723,Thin File,2140065.5956116305,580938.65,673978.3999999999
3434,65,Married,Salaried,Karachi,5,125426,No Credit History,0.0,1169054.31,268415.88
16847,43,Married,Salaried,Karachi,3,224433,No Credit History,0.0,2012378.86,733013.6699999999
74289,54,Married,Salaried,Lahore,3,698402,Thin File,38765449.71151278,6349525.000899201,1807617.861113224
53955,43,Married,Salaried,Lahore,3,735106,Thick File,24061074.07826526,6639091.780559401,1971504.028976772
82135,29,Single,Salaried,Karachi,1,2879330,Thick File,166110560.43458566,24175165.57243065,8631032.139169589
18292,65,Married,Pensioner,Karachi,5,155311,No Credit History,0.0,401069.4,507915.79
22581,32,Single,Self-Employed,Karachi,1,108058,No Credit History,0.0,358496.01,272614.36
80721,48,Single,Self-Employed,Karachi,2,612976,Thin File,25514135.650433816,2327291.613539695,2175468.347255345
62412,36,Single,Salaried,Lahore,4,186146,No Credit History,0.0,1552513.8012490403,587404.9795594467
36993,63,Married,Self-Employed,Lahore,6,162641,No Credit History,0.0,424757.74,401919.42
13617,65,Married,Pensioner,Rawalpindi,5,132021,No Credit History,0.0,247614.16,354206.63
39977,57,Married,Salaried,Karachi,6,1869877,Thick File,15142929.59894938,17751843.28,4591533.07
59639,55,Married,Self-Employed,Karachi,4,433623,Thin File,5229063.76146418,1622028.0548490526,1644707.7546163602
77756,55,Married,Salaried,Karachi,2,785133,Thick File,45239954.43338487,6708590.208063299,2044272.467158651
13235,62,Married,Pensioner,Lahore,5,93835,No Credit History,0.0,290449.37,300872.14
57758,54,Single,Salaried,Karachi,1,1233232,Thick File,31001411.39309475,11567890.713606764,3838388.838363668
65685,26,Single,Salaried,Islamabad,1,58013,No Credit History,0.0,489500.1188219006,135192.56035487435
17158,24,Single,Self-Employed,Karachi,3,146538,No Credit History,0.0,554805.95,258518.52
4115,24,Single,Salaried,Faisalabad,1,187293,No Credit History,0.0,1580173.18,528884.5599999999
56425,49,Married,Salaried,Karachi,4,2510014,Thick File,56975183.01669517,23588352.39417988,7831479.902724083
52675,36,Married,Salaried,Karachi,2,1723284,Thick File,66596730.02589769,15746093.692399824,4674715.708358625
